0,62,1.68,0,BubbleCursor,90,6
0,31,1.01,0,BubbleCursor,90,6
0,75,1.35,0,BubbleCursor,90,6
0,55,1.33,0,BubbleCursor,90,6
0,27,0.86,0,BubbleCursor,90,6
0,83,1.53,0,BubbleCursor,90,6
0,8,0.97,0,BubbleCursor,90,6
0,10,1.2,0,BubbleCursor,90,6
0,12,1.26,0,BubbleCursor,90,6
0,23,0.92,0,NormalCursor,30,12
0,0,1.35,0,NormalCursor,30,12
0,28,1.31,0,NormalCursor,30,12
0,16,1.31,0,NormalCursor,30,12
0,3,1.44,0,NormalCursor,30,12
0,14,0.8,0,NormalCursor,30,12
0,4,0.96,0,NormalCursor,30,12
0,21,1.19,0,NormalCursor,30,12
0,24,1.07,0,NormalCursor,30,12
0,17,0.96,0,NormalCursor,30,12
0,58,1.11,0,NormalCursor,90,18
0,35,0.72,0,NormalCursor,90,18
0,43,0.92,0,NormalCursor,90,18
0,61,0.82,0,NormalCursor,90,18
0,62,1.13,0,NormalCursor,90,18
0,10,1.27,0,NormalCursor,90,18
0,67,1.06,0,NormalCursor,90,18
0,38,1.06,0,NormalCursor,90,18
0,42,1.13,0,NormalCursor,90,18
0,85,1.2,0,NormalCursor,90,18
0,11,0.96,0,BubbleCursor,60,18
0,17,1.36,0,BubbleCursor,60,18
0,53,0.92,0,BubbleCursor,60,18
0,32,0.92,0,BubbleCursor,60,18
0,49,0.96,0,BubbleCursor,60,18
0,41,0.88,0,BubbleCursor,60,18
0,16,0.89,0,BubbleCursor,60,18
0,28,0.84,0,BubbleCursor,60,18
0,43,0.76,0,BubbleCursor,60,18
0,59,0.9,0,BubbleCursor,60,18
0,7,1.76,0,NormalCursor,30,6
0,18,1.23,0,NormalCursor,30,6
0,1,1.27,0,NormalCursor,30,6
0,17,1.55,0,NormalCursor,30,6
0,20,3.43,1,NormalCursor,30,6
0,13,1.56,0,NormalCursor,30,6
0,24,1.19,0,NormalCursor,30,6
0,3,2.62,0,NormalCursor,30,6
0,6,1.13,0,NormalCursor,30,6
0,23,1.79,0,NormalCursor,30,6
0,7,0.9,0,BubbleCursor,30,6
0,18,1.57,0,BubbleCursor,30,6
0,1,1.28,0,BubbleCursor,30,6
0,17,0.94,0,BubbleCursor,30,6
0,20,2.06,0,BubbleCursor,30,6
0,13,0.88,0,BubbleCursor,30,6
0,24,0.96,0,BubbleCursor,30,6
0,3,1.84,0,BubbleCursor,30,6
0,6,1.38,0,BubbleCursor,30,6
0,23,0.97,0,BubbleCursor,30,6
0,10,1.25,0,NormalCursor,60,12
0,50,2.71,0,NormalCursor,60,12
0,49,1.34,0,NormalCursor,60,12
0,5,1.38,0,NormalCursor,60,12
0,3,0.75,0,NormalCursor,60,12
0,11,1.18,0,NormalCursor,60,12
0,24,0.83,0,NormalCursor,60,12
0,54,1.19,0,NormalCursor,60,12
0,26,1.33,0,NormalCursor,60,12
0,53,1.49,0,NormalCursor,60,12
0,23,0.69,0,RopeCursor,30,18
0,10,0.9,0,RopeCursor,30,18
0,21,0.85,0,RopeCursor,30,18
0,15,0.94,0,RopeCursor,30,18
0,3,0.81,0,RopeCursor,30,18
0,2,0.79,0,RopeCursor,30,18
0,6,0.68,0,RopeCursor,30,18
0,12,0.9,0,RopeCursor,30,18
0,5,1.71,0,RopeCursor,30,18
0,9,0.91,0,RopeCursor,30,18
0,50,1.03,0,RopeCursor,90,12
0,56,0.95,0,RopeCursor,90,12
0,26,0.81,0,RopeCursor,90,12
0,58,0.98,0,RopeCursor,90,12
0,63,0.68,0,RopeCursor,90,12
0,71,1.87,1,RopeCursor,90,12
0,31,1.07,0,RopeCursor,90,12
0,83,1.18,0,RopeCursor,90,12
0,6,0.86,0,RopeCursor,90,12
0,25,1.57,0,RopeCursor,90,12
0,58,0.88,0,BubbleCursor,90,18
0,35,0.81,0,BubbleCursor,90,18
0,43,0.74,0,BubbleCursor,90,18
0,61,0.71,0,BubbleCursor,90,18
0,62,1.02,0,BubbleCursor,90,18
0,10,1.01,0,BubbleCursor,90,18
0,67,0.99,0,BubbleCursor,90,18
0,38,0.74,0,BubbleCursor,90,18
0,42,0.8,0,BubbleCursor,90,18
0,85,0.94,0,BubbleCursor,90,18
0,11,1.07,0,NormalCursor,60,18
0,17,1.11,0,NormalCursor,60,18
0,53,0.96,0,NormalCursor,60,18
0,32,1.04,0,NormalCursor,60,18
0,49,1.05,0,NormalCursor,60,18
0,41,0.74,0,NormalCursor,60,18
0,16,0.78,0,NormalCursor,60,18
0,28,0.99,0,NormalCursor,60,18
0,43,2.76,1,NormalCursor,60,18
0,59,1.25,0,NormalCursor,60,18
0,11,0.71,0,RopeCursor,60,18
0,17,1.14,0,RopeCursor,60,18
0,53,1.98,1,RopeCursor,60,18
0,32,0.94,0,RopeCursor,60,18
0,49,1.04,0,RopeCursor,60,18
0,41,0.73,0,RopeCursor,60,18
0,16,0.98,0,RopeCursor,60,18
0,28,1.1,0,RopeCursor,60,18
0,43,0.95,0,RopeCursor,60,18
0,59,0.77,0,RopeCursor,60,18
0,50,1.07,0,NormalCursor,90,12
0,56,1.29,0,NormalCursor,90,12
0,26,1.44,0,NormalCursor,90,12
